159,Ricardo Domingos,Barbosa Pereira,9,13,2,123,0,4.4,0.0,0.0,0.0,7.7,62,2,-2,0,0,0.0,19.8,0,1585838,1530638,0,False,446.5,False,141.9,738.0,13,11,0,568,30,10,44,235.0,73,0,173,77,3,15
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
161,Benjamin,Chilwell,9,13,2,114,0,4.2,0.0,0.0,0.0,6.3,54,-1,1,0,0,0.0,21.1,0,1476390,1461977,0,False,545.4,False,130.0,546.0,7,8,0,501,39,16,106,208.0,45,0,194,95,1,42
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
162,Jonny,Evans,9,13,2,128,-2,3.4,0.2,-0.3,1.8,5.7,53,3,-3,0,0,0.0,24.2,0,908390,609507,0,False,131.9,False,121.4,755.2,68,12,0,707,18,22,39,325.0,248,100,125,109,3,11
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
163,Christian,Fuchs,9,13,2,26,0,2.4,0.0,0.0,0.0,0.3,42,-3,3,0,0,0.0,6.2,0,32154,43133,0,False,53.5,False,21.8,144.4,116,2,0,139,142,140,350,20.0,340,0,391,387,0,136
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
164,Çaglar,Söyüncü,9,13,2,120,0,3.5,-0.8,0.0,0.0,9.3,49,4,-4,0,0,-0.2,24.5,0,2532029,2006764,0,False,79.0,False,107.5,755.6,94,12,100,681,28,31,37,238.0,298,0,169,133,1,10
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
165,Wes,Morgan,9,13,2,19,1,1.7,2.5,2.0,1.0,0.6,41,-4,4,0,0,0.6,4.6,0,40499,96471,0,False,2.1,False,14.5,85.8,171,2,100,87,117,151,392,58.0,453,100,335,409,1,150
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
166,Jamie,Vardy,9,13,4,210,1,6.0,3.8,3.3,5.8,27.2,97,7,-7,0,0,0.4,21.6,0,5467849,4430099,0,True,418.4,False,288.8,1026.0,11,34,100,775,6,4,5,1455.0,94,100,8,9,8,1
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
167,Kelechi,Iheanacho,9,13,4,64,1,3.2,0.8,0.3,2.2,0.5,57,-3,3,0,0,0.1,11.2,0,93588,93154,0,False,204.2,False,109.4,288.2,28,7,100,204,27,29,250,603.0,195,100,59,127,1,31
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
168,Kasper,Schmeichel,9,13,1,156,1,4.1,2.0,1.5,2.7,12.8,55,5,-5,0,0,0.4,28.4,0,1438211,1051107,0,False,30.0,False,89.6,863.4,2,10,,707,4,7,21,2.0,378,,449,181,2,7
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
169,Eldin,Jakupovic,9,13,1,0,0,0.0,0.0,-0.5,-0.5,0.1,42,-3,3,0,0,0.0,0.0,0,1851,6012,0,False,0.0,False,0.0,0.0,33,0,,0,27,53,552,0.0,535,,507,554,0,53
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
170,Danny,Ward,9,13,1,0,0,0.0,0.0,-0.5,-0.5,0.2,42,-3,3,0,0,0.0,0.0,0,2790,9933,0,False,0.0,False,0.0,0.0,43,0,,0,37,62,565,0.0,548,,522,567,0,62
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
171,James,Maddison,9,13,3,125,0,4.0,0.0,0.0,0.0,12.1,73,3,-3,0,0,0.0,17.1,0,3228528,3139013,0,False,1246.4,False,259.2,642.4,2,14,0,548,23,9,63,702.0,3,0,46,17,1,17
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
172,Harvey,Barnes,9,13,3,133,1,3.7,1.8,1.3,2.2,2.1,58,-2,2,0,0,0.3,22.9,0,730142,613738,0,False,517.4,False,193.7,525.0,39,9,100,394,16,23,122,893.0,51,100,33,42,2,43
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
173,Rachid,Ghezzal,9,13,3,0,0,0.0,0.0,0.0,0.0,0.0,51,-4,4,0,0,0.0,0.0,0,671,3983,0,False,0.0,False,0.0,0.0,270,0,0,0,270,270,653,0.0,650,0,647,654,0,269
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
174,Marc,Albrighton,9,13,3,38,2,1.9,0.8,0.2,0.4,0.2,51,-4,4,0,0,0.2,7.5,0,12028,24640,0,False,287.9,False,58.1,190.6,93,1,100,185,142,134,319,102.0,147,75,278,277,0,133
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
175,Demarai,Gray,9,13,3,44,1,2.1,2.0,1.5,1.5,0.3,50,-5,5,0,0,0.4,8.8,0,18147,41825,0,False,242.3,False,70.8,205.4,105,0,100,151,88,113,309,263.0,169,100,154,229,0,129
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
176,Wilfred,Ndidi,9,13,3,85,2,2.7,2.0,1.5,1.5,1.7,50,0,0,0,0,0.4,17.0,0,407315,426519,0,False,254.4,False,107.2,611.6,102,5,100,443,106,73,71,205.0,164,100,197,135,0,21
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
177,Matty,James,9,13,3,1,0,1.0,0.0,-0.5,-0.5,0.2,43,-2,2,0,0,0.0,0.2,0,15765,28100,0,False,0.1,False,0.1,0.4,216,0,100,3,214,218,502,0.0,481,100,539,506,0,215
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
178,Daniel,Amartey,9,13,3,0,0,0.0,0.0,0.0,0.0,0.3,42,-3,3,0,0,0.0,0.0,0,37069,45941,0,False,0.0,False,0.0,0.0,221,0,0,0,210,223,568,0.0,552,0,526,570,7,220
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
179,Nampalys,Mendy,9,13,3,11,0,1.6,0.2,-0.3,-0.3,0.8,43,-2,2,0,0,0.0,2.6,0,102446,123565,0,False,51.8,False,11.8,57.4,175,0,100,71,192,181,418,9.0,344,100,418,418,0,173
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
180,Hamza,Choudhury,9,13,3,35,2,1.8,0.8,0.3,-0.2,0.7,42,-3,3,0,0,0.2,8.3,0,152394,154335,0,False,70.0,False,33.1,177.6,165,0,100,153,151,153,327,83.0,312,100,300,350,0,137
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
265,Ayoze,Pérez,9,13,3,129,1,3.9,3.0,2.5,2.3,5.0,60,-5,5,0,0,0.5,21.5,0,1315898,1981946,0,False,443.9,False,177.3,547.4,54,9,100,402,18,26,105,779.0,76,100,41,48,4,35
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
404,Ryan,Bennett,9,13,2,32,0,2.0,2.0,1.5,1.3,0.3,48,-2,2,0,0,0.4,6.7,0,19653,46207,0,False,41.0,False,21.8,161.4,125,2,100,176,148,141,339,16.0,357,100,405,389,0,131
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
433,James,Justin,9,13,2,35,1,2.7,1.5,1.0,1.8,0.6,47,-3,3,0,0,0.3,7.4,0,80152,47932,0,False,195.0,False,49.6,240.6,49,0,,196,116,100,282,61.0,202,,334,305,0,114
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
448,Youri,Tielemans,9,13,3,117,2,3.2,2.2,1.7,2.3,3.7,61,-4,4,0,0,0.4,19.2,0,955051,1092963,0,False,805.4,False,187.6,566.6,16,5,,531,37,24,89,502.0,19,,75,45,2,29
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
480,Andy,King,9,13,3,0,0,0.0,0.0,0.0,0.0,0.4,42,-3,3,0,0,0.0,0.0,0,63734,84188,0,False,0.0,False,0.0,0.0,218,0,0,0,207,220,553,0.0,536,0,508,555,9,217
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
517,Dennis,Praet,9,13,3,54,1,2.0,0.8,0.3,0.3,0.1,52,-3,3,0,0,0.2,10.4,0,10669,13601,0,False,161.6,False,56.5,196.2,137,3,100,203,103,135,317,210.0,231,100,193,278,0,132
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
597,Filip,Benkovic,9,13,2,0,0,0.0,0.0,0.0,0.0,0.0,39,-1,1,0,0,0.0,0.0,0,4445,2787,0,False,0.0,False,0.0,0.0,187,0,0,0,177,187,517,0.0,497,0,465,519,0,187
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
660,Luke,Thomas,9,13,2,15,2,5.0,5.0,4.5,6.0,0.8,40,0,0,0,0,1.2,3.8,0,67013,6023,0,False,149.8,False,23.9,78.4,64,3,,70,154,136,398,10.0,239,,416,378,1,152
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
661,George,Hirst,9,13,4,2,1,1.0,0.7,0.2,0.0,0.0,45,0,0,0,0,0.2,0.4,0,141,52,0,False,0.6,False,2.6,3.2,73,0,,3,62,69,490,25.0,475,,379,472,0,71
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
662,Darnell,Johnson,9,13,2,0,0,0.0,0.0,-0.5,-0.5,0.0,40,0,0,0,0,0.0,0.0,0,268,63,0,False,0.0,False,0.0,0.0,197,0,,0,188,196,530,0.0,512,,481,532,0,196
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
181,Andrew,Robertson,10,14,2,181,5,5.0,6.2,7.2,6.0,18.1,70,0,0,0,0,0.9,25.9,0,1576594,2400141,0,True,980.2,False,221.7,845.8,3,20,100,847,12,2,23,389.0,10,100,99,29,1,5
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
182,Trent,Alexander-Arnold,10,14,2,210,1,5.5,3.8,4.8,4.7,39.1,77,7,-7,0,0,0.5,27.3,0,3086983,2030884,0,True,1380.3,False,282.8,1026.8,1,24,100,904,9,1,4,420.0,2,100,93,12,8,1
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
183,Virgil,van Dijk,10,14,2,178,9,4.7,3.2,4.2,3.2,42.4,65,0,0,0,0,0.5,27.4,0,2145436,2817026,0,True,152.4,False,154.8,930.2,62,14,100,804,4,6,12,467.0,236,100,80,61,2,2
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
184,Joseph,Gomez,10,14,2,93,2,3.3,1.0,2.0,2.3,3.9,53,-2,2,0,0,0.2,17.5,0,667311,532120,0,False,105.7,False,50.9,390.6,80,7,100,461,153,99,190,12.0,273,100,414,301,0,69
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
185,Joel,Matip,10,14,2,39,0,4.3,0.0,0.0,0.0,1.1,52,-3,3,0,0,0.0,7.5,0,449190,499053,0,False,23.0,False,26.2,198.2,149,4,0,167,133,134,315,39.0,399,0,363,370,0,122
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
186,Dejan,Lovren,10,14,2,18,0,1.8,0.0,1.0,1.0,0.2,53,-2,2,0,0,0.0,3.4,0,53506,66054,0,False,28.1,False,29.8,196.6,142,0,100,147,109,130,316,72.0,387,100,320,360,0,123
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
187,Roberto,Firmino,10,14,4,155,4,4.1,4.0,5.0,3.8,10.1,93,-2,2,0,0,0.4,16.7,0,2182653,2310943,0,False,703.0,False,307.5,733.6,1,20,,592,2,2,45,1638.0,26,,4,6,2,8
