173,Rachid,Ghezzal,3,9,13,Joined Fiorentina on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-18T22:00:13.300063Z,,Ghezzal,115858.jpg,n,115858
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
174,Marc,Albrighton,3,9,13,,2020-07-12T20:30:24.145970Z,,Albrighton,51938.jpg,a,51938
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
175,Demarai,Gray,3,9,13,,2019-12-01T23:30:20.997051Z,,Gray,172632.jpg,a,172632
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
176,Wilfred,Ndidi,3,9,13,,2020-02-01T14:30:20.874570Z,,Ndidi,203341.jpg,a,203341
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
177,Matty,James,3,9,13,,2019-08-27T12:30:14.308742Z,,James,61604.jpg,a,61604
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
178,Daniel,Amartey,3,9,13,Ankle injury - Unknown return date,2020-01-10T15:00:19.392765Z,,Amartey,155569.jpg,i,155569
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
179,Nampalys,Mendy,3,9,13,,2020-01-22T21:30:23.983564Z,,Mendy,86881.jpg,a,86881
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
180,Hamza,Choudhury,3,9,13,,2020-02-14T22:30:11.974179Z,,Choudhury,197469.jpg,a,197469
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
265,Ayoze,Pérez,3,9,13,,2020-07-05T00:00:20.762456Z,,Pérez,168580.jpg,a,168580
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
404,Ryan,Bennett,2,9,13,,2020-06-16T09:30:20.239662Z,,Bennett,41727.jpg,a,41727
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
433,James,Justin,2,9,13,,,,Justin,220627.jpg,a,220627
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
448,Youri,Tielemans,3,9,13,,,,Tielemans,166989.jpg,a,166989
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
480,Andy,King,3,9,13,Joined Huddersfield Town on loan until the end of the season on 16/1. - Expected back 01 Aug,2019-08-15T22:00:13.587784Z,,King,13152.jpg,n,13152
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
517,Dennis,Praet,3,9,13,,2020-06-18T16:00:21.295216Z,,Praet,106837.jpg,a,106837
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
597,Filip,Benkovic,2,9,13,Joined Bristol City on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T23:00:20.852440Z,,Benkovic,213405.jpg,n,213405
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
660,Luke,Thomas,2,9,13,,,,Thomas,244619.jpg,a,244619
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
661,George,Hirst,4,9,13,,,,Hirst,222625.jpg,a,222625
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
662,Darnell,Johnson,2,9,13,,,,Johnson,173810.jpg,a,173810
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
181,Andrew,Robertson,2,10,14,,2020-03-07T14:30:16.708069Z,,Robertson,122798.jpg,a,122798
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
182,Trent,Alexander-Arnold,2,10,14,,2019-10-22T15:00:19.720774Z,,Alexander-Arnold,169187.jpg,a,169187
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
183,Virgil,van Dijk,2,10,14,,2019-10-27T20:00:16.725016Z,,van Dijk,97032.jpg,a,97032
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
184,Joseph,Gomez,2,10,14,,2020-02-29T20:00:17.305841Z,,Gomez,171287.jpg,a,171287
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
185,Joel,Matip,2,10,14,Toe Injury - Unknown return date,2020-06-21T21:30:15.129579Z,,Matip,60914.jpg,i,60914
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
186,Dejan,Lovren,2,10,14,,2020-07-02T22:00:22.906556Z,,Lovren,38454.jpg,a,38454
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
187,Roberto,Firmino,4,10,14,,,,Firmino,92217.jpg,a,92217
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
188,Divock,Origi,4,10,14,,2019-09-14T13:30:10.426607Z,,Origi,152760.jpg,a,152760
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
189,Alisson,Ramses Becker,1,10,14,,2020-03-06T14:00:17.901193Z,,Alisson,116535.jpg,a,116535
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
190,Simon,Mignolet,1,10,14,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,,Mignolet,66797.jpg,u,66797
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
191,Mohamed,Salah,3,10,14,,2019-11-12T23:00:18.865321Z,,Salah,118748.jpg,a,118748
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
192,Sadio,Mané,3,10,14,,2020-01-23T22:00:20.209143Z,,Mané,110979.jpg,a,110979
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
193,Alex,Oxlade-Chamberlain,3,10,14,,2019-12-22T10:30:14.855332Z,,Chamberlain,81880.jpg,a,81880
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
194,Xherdan,Shaqiri,3,10,14,,2020-01-20T01:30:26.101594Z,,Shaqiri,68312.jpg,a,68312
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
195,Adam,Lallana,3,10,14,,2020-01-23T22:00:20.242805Z,,Lallana,39155.jpg,a,39155
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
196,Naby,Keita,3,10,14,,2020-02-29T20:00:17.326447Z,,Keita,175592.jpg,a,175592
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
197,Fabio Henrique,Tavares,3,10,14,,2019-11-23T17:00:22.531327Z,,Fabinho,116643.jpg,a,116643
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
198,Jordan,Henderson,3,10,14,Knee injury - Unknown return date,2020-07-08T21:30:19.658398Z,,Henderson,56979.jpg,i,56979
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
199,Georginio,Wijnaldum,3,10,14,,2019-12-14T14:30:24.028899Z,,Wijnaldum,41733.jpg,a,41733
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
200,James,Milner,3,10,14,,2020-07-11T16:00:24.409220Z,,Milner,15157.jpg,a,15157
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
201,Rafael,Camacho,3,10,14,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,,Camacho,217989.jpg,u,217989
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
464,Rhian,Brewster,4,10,14,Joined Swansea City on loan until the end of the season on 7/1. - Expected back 01 Aug,2020-01-08T02:00:17.506626Z,,Brewster,195473.jpg,n,195473
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
526,Adrián,San Miguel del Castillo,1,10,14,,2019-08-16T11:00:10.760553Z,,Adrián,60706.jpg,a,60706
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
530,Andy,Lonergan,1,10,14,,,,Lonergan,11948.jpg,a,11948
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
531,Caoimhin,Kelleher,1,10,14,,2020-03-06T23:30:18.068595Z,,Kelleher,200720.jpg,a,200720
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
550,Harvey,Elliott,3,10,14,,2019-11-13T16:30:17.659021Z,,Elliott,444884.jpg,a,444884
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
569,Curtis,Jones,3,10,14,,,,Jones,206915.jpg,a,206915
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
575,Neco,Williams,2,10,14,,,,Williams,215136.jpg,a,215136
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
589,Nathaniel,Phillips,2,10,14,Joined Stuttgart on loan until the end of the season on 13/1. - Expected back 01 Aug,2020-01-13T10:30:15.674267Z,,Phillips,197464.jpg,n,197464
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
590,Takumi,Minamino,3,10,14,,,,Minamino,157882.jpg,a,157882
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
628,Ki-Jana,Hoever,2,10,14,,,,Hoever,441271.jpg,a,441271
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
202,Aymeric,Laporte,2,11,43,,2020-02-26T22:30:14.945527Z,,Laporte,146941.jpg,a,146941
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
203,Kyle,Walker,2,11,43,,2019-10-19T19:00:18.236898Z,,Walker,58621.jpg,a,58621
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
204,Benjamin,Mendy,2,11,43,,2020-03-12T23:00:15.905785Z,,Mendy,102826.jpg,a,102826
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
206,Oleksandr,Zinchenko,2,11,43,,2020-02-02T19:00:22.086802Z,,Zinchenko,206325.jpg,a,206325
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
207,John,Stones,2,11,43,,2020-06-19T16:00:13.376850Z,,Stones,97299.jpg,a,97299
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
208,Nicolás,Otamendi,2,11,43,,2020-01-02T20:30:18.886401Z,,Otamendi,57410.jpg,a,57410
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
209,Danilo Luiz,da Silva,2,11,43,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,,Danilo,100180.jpg,u,100180
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
210,Sergio,Agüero,4,11,43,Knee injury - Unknown return date,2020-06-22T21:30:22.286531Z,,Agüero,37572.jpg,i,37572
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
211,Gabriel Fernando,de Jesus,4,11,43,,2019-12-27T19:30:12.474110Z,,Jesus,205651.jpg,a,205651
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
212,Ederson,Santana de Moraes,1,11,43,,2020-01-01T17:30:18.272745Z,,Ederson,121160.jpg,a,121160
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
213,Claudio,Bravo,1,11,43,Muscle injury - 75% chance of playing,2020-07-17T13:00:17.198790Z,,Bravo,33148.jpg,d,33148
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
214,Raheem,Sterling,3,11,43,,2020-02-02T19:00:22.102540Z,,Sterling,103955.jpg,a,103955
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
215,Kevin,De Bruyne,3,11,43,,2020-03-04T22:30:16.371900Z,,De Bruyne,61366.jpg,a,61366
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
216,Leroy,Sané,3,11,43,Joined Bayern Munich on a permanent deal on 3/7,2020-07-03T08:30:21.167208Z,,Sané,182156.jpg,u,182156
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
217,Riyad,Mahrez,3,11,43,,2020-01-27T16:30:23.592705Z,,Mahrez,103025.jpg,a,103025
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
218,Bernardo Mota,Veiga de Carvalho e Silva,3,11,43,,2019-11-13T14:30:18.982377Z,,Bernardo Silva,165809.jpg,a,165809
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
219,David,Silva,3,11,43,,2020-02-19T22:00:17.062940Z,,David Silva,20664.jpg,a,20664
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
220,Phil,Foden,3,11,43,,2020-06-25T21:00:17.015528Z,,Foden,209244.jpg,a,209244
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
221,Fernando,Luiz Rosa,3,11,43,,2020-06-25T21:30:18.302743Z,,Fernandinho,27789.jpg,a,27789
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
222,Ilkay,Gündogan,3,11,43,,2019-12-21T21:00:16.830224Z,,Gündogan,59859.jpg,a,59859
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
440,José Ángel,Esmorís Tasende,2,11,43,Joined RB Leipzig on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T20:30:19.011146Z,,Angeliño,145235.jpg,n,145235
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
443,Rodrigo,Hernandez,3,11,43,,2019-11-23T19:30:19.850877Z,,Rodrigo,220566.jpg,a,220566
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
518,João Pedro Cavaco,Cancelo,2,11,43,,2020-06-25T21:00:17.624434Z,,Cancelo,121145.jpg,a,121145
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
544,Eric,Garcia,2,11,43,,2020-06-17T22:00:17.332138Z,,Garcia,432656.jpg,a,432656
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
562,Scott,Carson,1,11,43,,,,Carson,17601.jpg,a,17601
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
642,Taylor,Harwood-Bellis,2,11,43,,,,Harwood-Bellis,245719.jpg,a,245719
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
643,Cole,Palmer,3,11,43,,,,Palmer,244851.jpg,a,244851
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
644,Tommy,Doyle,3,11,43,,,,Doyle,220394.jpg,a,220394
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
122,Aaron,Wan-Bissaka,2,12,1,,2020-03-04T10:30:26.229276Z,,Wan-Bissaka,214590.jpg,a,214590
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
160,Harry,Maguire,2,12,1,,2020-03-05T21:30:18.986938Z,,Maguire,95658.jpg,a,95658
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
223,Chris,Smalling,2,12,1,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Aug,2019-08-30T19:00:16.913287Z,,Smalling,55909.jpg,n,55909
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
224,Ashley,Young,2,12,1,Joined Inter Milan on a permanent deal on 17/1,2020-01-18T00:00:18.215118Z,,Young,18892.jpg,u,18892
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
225,Victor,Lindelöf,2,12,1,,2020-07-04T17:30:20.591352Z,,Lindelöf,184667.jpg,a,184667
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
226,Luke,Shaw,2,12,1,Ankle injury - 75% chance of playing,2020-07-13T21:30:24.523770Z,,Shaw,106760.jpg,d,106760
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
227,Marcos,Rojo,2,12,1,Joined Estudiantes on loan until the end of the season on 30/1. - Expected back 01 Aug,2019-11-22T11:30:18.673309Z,,Rojo,58893.jpg,n,58893
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
228,Eric,Bailly,2,12,1,,2020-07-19T19:30:19.834036Z,,Bailly,197365.jpg,a,197365
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
229,José Diogo,Dalot Teixeira,2,12,1,,2020-03-13T10:30:19.027485Z,,Dalot,216051.jpg,a,216051
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
230,Matteo,Darmian,2,12,1,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,,Darmian,40002.jpg,u,40002
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
231,Phil,Jones,2,12,1,,2020-06-11T09:30:16.200234Z,,Jones,76359.jpg,a,76359
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
232,Romelu,Lukaku,4,12,1,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,,Lukaku,66749.jpg,u,66749
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
233,Marcus,Rashford,4,12,1,,2020-01-11T22:00:19.929400Z,,Rashford,176297.jpg,a,176297
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
234,Mason,Greenwood,4,12,1,,2020-07-15T17:00:22.587195Z,,Greenwood,220688.jpg,a,220688
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
235,David,de Gea,1,12,1,,2019-10-15T20:30:15.609048Z,,de Gea,51940.jpg,a,51940
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
236,Sergio,Romero,1,12,1,,,,Romero,42899.jpg,a,42899
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
237,Lee,Grant,1,12,1,,2020-02-26T12:00:21.858182Z,,Grant,6744.jpg,a,6744
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
238,Paul,Pogba,3,12,1,,2020-01-01T22:00:21.579969Z,,Pogba,74208.jpg,a,74208
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
239,Anthony,Martial,3,12,1,,2020-03-11T23:00:15.982993Z,,Martial,148225.jpg,a,148225
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
240,Alexis,Sánchez,3,12,1,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Aug,2019-08-09T10:00:14.686303Z,,Sánchez,37265.jpg,n,37265
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
241,Jesse,Lingard,3,12,1,,2020-03-13T10:30:19.085305Z,,Lingard,109322.jpg,a,109322
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
242,Juan,Mata,3,12,1,,,,Mata,43670.jpg,a,43670
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
243,Daniel,James,3,12,1,,2020-03-04T10:30:26.710993Z,,James,200617.jpg,a,200617
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
244,Frederico,Rodrigues de Paula Santos,3,12,1,,,,Fred,101582.jpg,a,101582
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
245,Angel,Gomes,3,12,1,Contract with club expired on 30/6,2020-06-30T23:30:23.021695Z,,Gomes,209041.jpg,u,209041
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
246,Andreas,Pereira,3,12,1,,,,Pereira,156689.jpg,a,156689
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
247,Nemanja,Matic,3,12,1,,2020-01-29T23:00:26.987873Z,,Matic,62398.jpg,a,62398
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
248,Scott,McTominay,3,12,1,,2019-12-26T20:30:10.514072Z,,McTominay,195851.jpg,a,195851
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
249,Tahith,Chong,3,12,1,,,,Chong,222677.jpg,a,222677
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
250,James,Garner,3,12,1,,,,Garner,232928.jpg,a,232928
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
481,Axel,Tuanzebe,2,12,1,Unknown - 75% chance of playing,2020-06-18T11:30:15.835129Z,,Tuanzebe,180804.jpg,d,180804
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
549,Brandon,Williams,2,12,1,,2020-07-13T21:30:25.254813Z,,Williams,232937.jpg,a,232937
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
618,Bruno Miguel,Borges Fernandes,3,12,1,,,,Fernandes,141746.jpg,a,141746
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
624,Odion,Ighalo,4,12,1,,,,Ighalo,58498.jpg,a,58498
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
658,Timothy,Fosu-Mensah,2,12,1,,,,Fosu-Mensah,201084.jpg,a,201084
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
251,Matt,Ritchie,2,13,4,,2020-06-24T19:30:22.050161Z,,Ritchie,56983.jpg,a,56983
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
252,Fabian,Schär,2,13,4,Shoulder Dislocation - Expected back 05 Sep,2020-07-15T19:30:25.518170Z,,Schär,119471.jpg,i,119471
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
253,DeAndre,Yedlin,2,13,4,,2020-01-10T11:00:14.429012Z,,Yedlin,151119.jpg,a,151119
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
254,Federico,Fernández,2,13,4,,,,Fernández,57145.jpg,a,57145
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
255,Paul,Dummett,2,13,4,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-06-17T12:30:22.810145Z,,Dummett,106618.jpg,n,106618
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
256,Javier,Manquillo,2,13,4,,2020-07-01T22:00:26.474744Z,,Manquillo,109528.jpg,a,109528
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
257,Florian,Lejeune,2,13,4,Thigh injury - Unknown return date,2020-06-23T10:00:16.062742Z,,Lejeune,77359.jpg,i,77359
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
258,Jamaal,Lascelles,2,13,4,Ankle injury - Expected back 05 Sep,2020-07-14T09:00:23.254797Z,,Lascelles,101148.jpg,i,101148
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
259,Ciaran,Clark,2,13,4,Ankle injury - Unknown return date,2020-06-23T10:00:16.074550Z,,Clark,58845.jpg,i,58845
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
260,Yoshinori,Muto,4,13,4,,2020-01-05T01:00:12.204380Z,,Muto,196118.jpg,a,196118
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
261,Jose Luis,Mato Sanmartín,4,13,4,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,,Joselu,61316.jpg,u,61316
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
262,Martin,Dubravka,1,13,4,,2020-03-11T10:30:15.441857Z,,Dubravka,67089.jpg,a,67089
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
263,Karl,Darlow,1,13,4,,2019-12-21T00:30:21.220532Z,,Darlow,59735.jpg,a,59735
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
264,Frederick,Woodman,1,13,4,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Aug,2019-08-01T10:00:13.686109Z,,Woodman,155503.jpg,n,155503
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
266,Miguel,Almirón,3,13,4,,2020-07-14T10:30:24.097273Z,,Almirón,179018.jpg,a,179018
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
267,Christian,Atsu,3,13,4,,2020-02-21T11:00:13.472456Z,,Atsu,104953.jpg,a,104953
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
268,Sung-yueng,Ki,3,13,4,Contract terminated by mutual consent on 31/1,2020-01-10T11:00:14.512940Z,,Ki Sung-yueng,76542.jpg,u,76542
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
269,Jonjo,Shelvey,3,13,4,,2020-01-31T01:00:23.633399Z,,Shelvey,50232.jpg,a,50232
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
270,Sean,Longstaff,3,13,4,,2020-07-01T19:00:23.330260Z,,Longstaff,180135.jpg,a,180135
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
271,Isaac,Hayden,3,13,4,,2020-07-05T15:00:20.293610Z,,Hayden,153127.jpg,a,153127
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
332,Danny,Rose,2,13,4,,2020-07-14T09:00:23.395455Z,,Rose,38290.jpg,a,38290
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
466,Joelinton Cássio,Apolinário de Lira,4,13,4,,2020-07-03T13:00:21.822079Z,,Joelinton,180974.jpg,a,180974
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
482,Jack,Colback,3,13,4,Contract ends on 30/6,2019-09-18T22:00:13.777925Z,,Colback,58771.jpg,u,58771
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
483,Jacob,Murphy,3,13,4,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Aug,2019-08-08T16:30:11.441250Z,,Murphy,114243.jpg,n,114243
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
498,Jetro,Willems,2,13,4,Loan ended,2020-01-18T19:30:18.512868Z,,Willems,92159.jpg,u,92159
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
499,Rolando,Aarons,3,13,4,Joined Motherwell on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T23:00:20.689971Z,,Aarons,155513.jpg,n,155513
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
500,Allan,Saint-Maximin,3,13,4,,2020-07-16T09:30:25.428563Z,,Saint-Maximin,170137.jpg,a,170137
